unilliタイヤ,,UNILLI ハイグリップタイヤ 120/70-12 TH558[79-79],[79-79],ハイグリップタイヤ 120/70-12 PROII　1本 商品コード：79-79タイヤ詳細タイヤサイズ　 ：120/70-12タイヤタイプ　：チューブレスパターン　 ：TH558ハイグリップタイヤ  ■商品詳細ついに登場！スクーター・ミニバイク用ハイグリップタイヤ！モトチャンプでも紹介され、台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製 レーシングコンパウンドを配合しドライグリップを高めております。レースやスポーツ走行のお供にぜひお試しください！  ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。 HONDA車名フロントリアエイプ50/100 (扁平率が10低くなります)120/80-12120/80-12XR100モタード (扁平率が10低くなります)120/80-12120/80-12  YAMAHA車名フロントリアグランドアクシス100110/70-12120/70-12シグナスX/SR110/70-12120/70-12BW'S125Fi120/70-12130/70-12マジェスティ125〈輸入車〉120/70-12130/70-12 SUZUKI車名フロントリアストリートマジック TR-50S120/70-12130/70-12ストリートマジック110120/70-12130/70-12※ご購入前に、タイヤのチューブタイプ・サイズのご確認をお願い致します。 年式によって仕様が異なりますので十分ご注意下さい。,"5,700",http://www.bike-partscenter.com/data/parts-tire/product/20140528_3e0534.jpg,false
unilliタイヤ,,UNILLI ハイグリップタイヤ 110/70-12 TH558[79-78],[79-78],ハイグリップタイヤ 110/70-12 PROII　1本 商品コード：79-78タイヤ詳細タイヤサイズ　 ：110/70-12タイヤタイプ　：チューブレスパターン　 ：TH558ハイグリップタイヤ  ■商品詳細ついに登場！スクーター・ミニバイク用ハイグリップタイヤ！モトチャンプでも紹介され、台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製 レーシングコンパウンドを配合しドライグリップを高めております。レースやスポーツ走行のお供にぜひお試しください！  ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。 YAMAHA車名フロントリアグランドアクシス100110/70-12120/70-12シグナスX/SR110/70-12120/70-12  SUZUKI車名フロントリアZZ(ジーツー)110/70-12110/70-12※ご購入前に、タイヤのチューブタイプ・サイズのご確認をお願い致します。 年式によって仕様が異なりますので十分ご注意下さい。,"5,500",http://www.bike-partscenter.com/data/parts-tire/product/20140528_9b58b3.jpg,false
unilliタイヤ,,UNILLI ハイグリップタイヤ 100/90-10 TH558[79-77],[79-77],ハイグリップタイヤ 100/90-10 PROII　1本 商品コード：79-77タイヤ詳細タイヤサイズ　 ：100/90-10タイヤタイプ　：チューブレスパターン　 ：TH558ハイグリップタイヤ  ■商品詳細ついに登場！スクーター・ミニバイク用ハイグリップタイヤ！モトチャンプでも紹介され、台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製 レーシングコンパウンドを配合しドライグリップを高めております。レースやスポーツ走行のお供にぜひお試しください！  ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。ホンダジョーカー50/90（フロント/リア）リード90/100（フロント/リア）ヤマハシグナスGT 125/150（88-96） （フロント/リア） スズキアドレスV125/G/S（リア） ※ご購入前に、タイヤのチューブタイプ・サイズのご確認をお願い致します。 年式によって仕様が異なりますので十分ご注意下さい。,"4,800",http://www.bike-partscenter.com/data/parts-tire/product/20140528_5badb4.jpg,false
unilliタイヤ,,UNILLI ハイグリップタイヤ 90/90-10 TH558[79-76],[79-76],ハイグリップタイヤ 90/90-10 PROII　1本 商品コード：79-76タイヤ詳細タイヤサイズ　 ：90/90-10タイヤタイプ　：チューブレスパターン　 ：TH558ハイグリップタイヤ ■商品詳細ついに登場！スクーター・ミニバイク用ハイグリップタイヤ！モトチャンプでも紹介され、台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製 レーシングコンパウンドを配合しドライグリップを高めております。レースやスポーツ走行のお供にぜひお試しください！ ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。メーカー車種名フロントorリアホンダクレアスクーピーフロントリアジョルノクレア/デラックスフロントリアディオ/デラックス/Z4フロントリアバイトフロントリアライブディオZXフロントリアスズキアドレスV125/GフロントセピアZZ/RSリアヤマハBJフロントリアCV50ジョグ/C/ZRフロントリアXC50VINOフロントリアアクシス50フロントリアアクシス90フロントリアアプリオTYPE-IIフロントリアジョグZ-IIフロントリアスーパージョグZ/ZRフロントリアチャンプCリア,"4,400",http://www.bike-partscenter.com/data/parts-tire/product/20140528_8d98b7.jpg,false
IRCタイヤ,,IRCタイヤ　90/90-14　100/90-14　PCX前後セット□[79-28-01],[79-28-01],"新商品！高品質タイヤ！！

純正で幅広く装着されているIRC製！
                        商品説明                            商 品 名            
IRCタイヤ　90/90-14　100/90-14　PCX前後セット        
                    商品内容            
            PCX純正採用のIRCタイヤが登場！ 
    純正装着でサイズを気にすることなく、気軽に交換♪
    
    
      
        タイヤサイズ
        速度記号
        タイプ
        外径
        トレッド幅
        許容リム幅
      
      
        90/90-14
        46P
        チューブレス
        約520mm
        約87mm
        1.85~2.50
      
    
    
    
      
        タイヤサイズ
        速度記号
        タイプ
        外径
        トレッド幅
        許容リム幅
      
      
        100/90-14
        57P
        チューブレス
        約535mm
        約98mm
        2.15~2.75
      
    
    
        
現在装着のタイヤのサイズ等をお調べの上、ご購入下さい。","8,190",http://www.bike-partscenter.com/data/parts-tire/product/20120113_b597e1.jpg,true
IRCタイヤ,,IRCタイヤ　SS560　100/90-14　57P　T/L　□リア□[79-29],[79-29],"新商品！高品質タイヤ！！

純正で幅広く装着されているIRC製！
                        商品説明                            商 品 名            IRCタイヤ　100/90-14 57P　SS560　T/L　1本　PCXリアタイヤ        
                    商品内容                        PCX純正採用のIRCタイヤが登場！ 
    純正装着でサイズを気にすることなく、気軽に交換♪ 
    
      
        タイヤサイズ
        速度記号
        タイプ
        外径
        トレッド幅
        許容リム幅
      
      
        100/90-14
        57P
        チューブレス
        約535mm
        約98mm
        2.15~2.75
      
    
    
  
    
現在装着のタイヤのサイズ等をお調べの上、ご購入下さい。","4,790",http://www.bike-partscenter.com/data/parts-tire/product/20120113_ff929b.jpg,true
IRCタイヤ,,IRCタイヤ　SS560　90/90-14　46P　T/L　□フロント□[79-28],[79-28],"新商品！高品質タイヤ！！

純正で幅広く装着されているIRC製！
                        商品説明                            商 品 名            
IRCタイヤ　90/90-14 46P　SS560　T/L　1本        
                    商品内容                        PCX純正採用のIRCタイヤが登場！ 
    純正装着でサイズを気にすることなく、気軽に交換♪ 
    
      
        タイヤサイズ
        速度記号
        タイプ
        外径
        トレッド幅
        許容リム幅
      
      
        90/90-14
        46P
        チューブレス
        約520mm
        約87mm
        1.85~2.50
      
    
    
    
現在装着のタイヤのサイズ等をお調べの上、ご購入下さい。","3,790",http://www.bike-partscenter.com/data/parts-tire/product/20120113_6d18bb.jpg,true
エアバルブ,,汎用エアバルブキャップ 2個セット 1号 緑[90-60-17],[90-60-17],商品名 エアバルブキャップ　2個セット 商品説明  ホイールのワンポイントのドレスアップに最適！エアバルブキャップの2個セットです。 飾り過ぎない6角のスタンダードなデザインでさびしいホイール周りにアクセントを！全5色のラインナップをそろえております♪,290,http://www.bike-partscenter.com/data/parts-tire/product/20140522_02abbf.jpg,false
エアバルブ,,汎用エアバルブキャップ 2個セット 1号 青[90-60-16],[90-60-16],商品名 エアバルブキャップ　2個セット 商品説明  ホイールのワンポイントのドレスアップに最適！エアバルブキャップの2個セットです。 飾り過ぎない6角のスタンダードなデザインでさびしいホイール周りにアクセントを！全5色のラインナップをそろえております♪,290,http://www.bike-partscenter.com/data/parts-tire/product/20140522_de6f51.jpg,false
エアバルブ,,汎用エアバルブキャップ 2個セット 1号 赤[90-60-15],[90-60-15],商品名 エアバルブキャップ　2個セット 商品説明  ホイールのワンポイントのドレスアップに最適！エアバルブキャップの2個セットです。 飾り過ぎない6角のスタンダードなデザインでさびしいホイール周りにアクセントを！全5色のラインナップをそろえております♪,290,http://www.bike-partscenter.com/data/parts-tire/product/20140522_f3d14a.jpg,false
エアバルブ,,汎用エアバルブキャップ 2個セット 1号 銀[90-60-14],[90-60-14],商品名 エアバルブキャップ　2個セット 商品説明  ホイールのワンポイントのドレスアップに最適！エアバルブキャップの2個セットです。 飾り過ぎない6角のスタンダードなデザインでさびしいホイール周りにアクセントを！全5色のラインナップをそろえております♪,290,http://www.bike-partscenter.com/data/parts-tire/product/20140522_4b64bd.jpg,false
エアバルブ,,汎用エアバルブキャップ 2個セット 1号 金[90-60-13],[90-60-13],商品名 エアバルブキャップ　2個セット 商品説明  ホイールのワンポイントのドレスアップに最適！エアバルブキャップの2個セットです。 飾り過ぎない6角のスタンダードなデザインでさびしいホイール周りにアクセントを！全5色のラインナップをそろえております♪,290,http://www.bike-partscenter.com/data/parts-tire/product/20140522_7e9d29.jpg,false
エアバルブ,,エアバルブ　ストレート　１個□[94-02-01],[94-02-01],商品説明                            商品内容            エアバルブも消耗品です。            タイヤ交換ついでに！！                            形状            ストレートタイプ,140,http://www.bike-partscenter.com/data/parts-tire/product/ac86915e7e.jpg,false
エアバルブ,,エアバルブ　Ｌ型　１個□[94-01-01],[94-01-01],商品説明                            商品内容                        エアバルブも消耗品です。            タイヤ交換ついでに！！                                        形状            Ｌ型バルブ,190,http://www.bike-partscenter.com/data/parts-tire/product/b00a6ffe2c.jpg,false
※冬季限定スタッドレスタイヤ,,ニュージャイロ用　スタッドレスタイヤ　前後　3本セット[79-50-52],[79-50-52],冬季限定　売り切れたら終了！！ニュージャイロ用スタッドレスタイヤ販売バイクタイヤ　IRC 100/100-12 　　ユナリ　130/70-8　×2　　　（3本セット一台分）   商品コード：79-50-52タイヤ詳細タイヤサイズ　 ：100/100-12　130/70-8×2　タイヤタイプ　：チューブレス ■商品詳細冬季限定　Newジャイロ用（４ｓｔ）スタッドレスタイヤ個数限定販売開始！！   リアタイヤは、台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製です。  フロントタイヤはIRCタイヤSN22となります。 ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。  HONDA車名フロントリアジャイロキャノピー　4ST100/100-12130/70-8×2ジャイロX　4ST100/100-12130/70-8×2,"18,000",http://www.bike-partscenter.com/data/parts-tire/product/20140122_0ab058.jpg,true
※冬季限定スタッドレスタイヤ,,UNILLI スタッドレスタイヤ 130/70-8 42L UN-S805[79-73],[79-73],完全個数限定売切れたら終了！！高品質スノータイヤUNILLI スタッドレスタイヤ 130/70-8 42L UN-S805　1本 商品コード：79-73タイヤ詳細タイヤサイズ　 ：130/70-8タイヤタイプ　：チューブレスパターン　 ：UN-S805スタッドレスタイヤホイルは付属いたしません ■商品詳細ついに登場！NEWジャイロ用スタッドレスリアタイヤ！  タイヤ館初のスノータイヤです。  モトチャンプでも紹介され、台湾ではダンロップやブリジストンなどに並んで  装着率の高いUNILLI（ユナリ）製 ！！  完全個数限定販売となりますのでお早めに！！ ＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。  HONDA車名リアジャイロキャノピー130/70-8　×　2ジャイロX130/70-8　×　2 ※2008年以降の4ストタイプ,"5,290",http://www.bike-partscenter.com/data/parts-tire/product/20140122_fa23f5.jpg,true
6インチ（ジャイロ用）,,UNILLI 130/90-6 53J UN-511[79-72],[79-72],"バイクタイヤ　130/90-6  商品コード：79-72タイヤ詳細タイヤサイズ　 ：130/90-6タイヤタイプ　：チューブタイプパターン　 ：UN511 ■商品詳細ついに登場！2st　ジャイロキャノピー(ジャイロX,UP)用リアタイヤ！台湾ではダンロップやブリジストンなどに並んで装着率の高いUNILLI（ユナリ）製です。＜参考適合車種＞※同車種、同型式車両であっても、装着タイヤが異なる場合があります。 ※装着されているタイヤを予めご確認ください。 HONDA車名フロントリアジャイロキャノピー(TA02)4.00-12130/90-6×2ジャイロX3.50-10130/90-6×2ジャイロUP3.50-10130/90-6×2","2,890",http://www.bike-partscenter.com/data/parts-tire/product/20140213_006564.jpg,false
